filename,column,MAE,MSE,RMSE,MAPE
00952.csv,Current_load,0.0015699114564632576,0.0005113797970997425,0.022613708167829143,241.14442494553975
00952.csv,Voltage_load,0.005370993015425721,0.010381799248321794,0.10189111466816816,
00952.csv,Time,0.015416533490078701,0.006091150865216094,0.07804582541825088,
00956.csv,Voltage_measured,0.0003557498646294429,1.7190811184956517e-05,0.004146180312643979,0.009215675221715798
00956.csv,Current_measured,0.0021141701221802428,0.0005004760833383305,0.02237132278919444,148.9998374072269
00956.csv,Temperature_measured,0.008536288984573304,0.0002799180158290426,0.016730750605667477,0.11407306269230073
00956.csv,Current_load,0.0015283806905837098,0.0005040806348246622,0.02245174012910051,241.98475362316566
00956.csv,Voltage_load,0.0053925790382912,0.010732712782795176,0.10359880685990151,
00956.csv,Time,0.015675172876934956,0.006457052262186611,0.08035578549293518,
00958.csv,Voltage_measured,0.0003480784828852055,1.58831711771565e-05,0.003985369641219808,0.008995842026580866
00958.csv,Current_measured,0.0020849421204248955,0.0005044672315842413,0.022460347984486824,63.94221114317437
00958.csv,Temperature_measured,0.00834430403930043,0.00029778623047780744,0.01725648372287377,0.11266896426423173
00958.csv,Current_load,0.0015592076126432844,0.0005090175762430551,0.022561417868632614,241.470805099057
00958.csv,Voltage_load,0.005427405351690867,0.01070903429672673,0.10348446403555815,
00958.csv,Time,0.01490672687564391,0.006493435167340861,0.08058185383410375,
00960.csv,Voltage_measured,0.00035466663564837504,1.5670105658416197e-05,0.0039585484282014536,0.009226577601102532
00960.csv,Current_measured,0.002089233478391025,0.0005082818522960999,0.022545107058874213,32.94438991667313
00960.csv,Temperature_measured,0.0077153159356578415,0.00021223478339500745,0.014568280042441779,0.10455655439038285
00960.csv,Current_load,0.0015932190255973594,0.0005141735454236108,0.0226753951547401,240.90143419550708
00960.csv,Voltage_load,0.0054644201319972545,0.01058110574595086,0.10286450187480062,
00960.csv,Time,0.015748862969104837,0.006840925711039902,0.08270988883464843,
00962.csv,Voltage_measured,0.0008865099417768909,0.00013815579539058168,0.011753969346164796,0.030372213741500887
00962.csv,Current_measured,0.0030887890542434086,0.0009231209314726698,0.030382905250694342,48.22169556261618
00962.csv,Temperature_measured,0.009033494397376472,0.0003194831864243632,0.01787409260422367,0.11977948972729155
00962.csv,Current_load,0.0025951748243841174,0.0009352890100457512,0.03058249515729139,240.03191856542605
00962.csv,Voltage_load,0.007258032439033635,0.011826734197959167,0.10875078941303905,
00962.csv,Time,0.016933366768216922,0.006713142979149282,0.08193377190847058,
00964.csv,Voltage_measured,0.001081388300052508,0.00011617579127763108,0.010778487429951899,0.03572177428002848
00964.csv,Current_measured,0.0037163150007645464,0.0010335840099877159,0.032149401393925144,101.53488394005481
00964.csv,Temperature_measured,0.008638387462594365,0.0002944499611816278,0.017159544317423694,0.11658909471474446
00964.csv,Current_load,0.0032488048089090657,0.0010493611734771566,0.03239384468501935,319.35764852303976
00964.csv,Voltage_load,0.008499210638800592,0.0122007113872289,0.11045683042360441,
00964.csv,Time,0.016828555621854313,0.006766444584975081,0.08225840130330203,
00968.csv,Voltage_measured,0.0013191112886351277,0.00016132674940245054,0.012701446744463819,0.044477248113286835
00968.csv,Current_measured,0.004009439006865404,0.001105712627092974,0.03325225747363589,120.9917367356893
00968.csv,Temperature_measured,0.009640014686391061,0.00034203901737679573,0.018494296887873185,0.12759503809844708
00968.csv,Current_load,0.0035870228634439917,0.0011206723494029043,0.033476444694783586,392.814585759653
00968.csv,Voltage_load,0.009071005958944636,0.012097412190844663,0.10998823660212334,
00968.csv,Time,0.015986729533455337,0.006608081153931101,0.08129010489555971,
00970.csv,Voltage_measured,0.0008704318598223888,6.723466984147274e-05,0.008199674983892517,0.027123233422146467
00970.csv,Current_measured,0.0031154440100421258,0.0007868445550230865,0.028050749633888334,230.03185395041683
00970.csv,Temperature_measured,0.008562658509616182,0.0002732141377422026,0.016529190474497007,0.11152241506473463
00970.csv,Current_load,0.0026510093105786025,0.0007929746788818668,0.028159806087433677,360.6910297288824
00970.csv,Voltage_load,0.007306535250670944,0.01095362545304109,0.10465956933334425,
00970.csv,Time,0.015302738865303311,0.006874557560160118,0.08291295170333834,
00972.csv,Voltage_measured,0.0010670108758362995,0.00014310005230955532,0.011962443408833972,0.036109101221165056
00972.csv,Current_measured,0.0033952282508783924,0.000946380948803993,0.03076330523211043,44.83622501910251
00972.csv,Temperature_measured,0.008884384883675624,0.0002693965519671621,0.016413304114868587,0.11740000323733801
00972.csv,Current_load,0.0029269112718559856,0.0009620170218305617,0.03101639924024969,272.5959145414056
00972.csv,Voltage_load,0.007747345245135995,0.011211561877127978,0.10588466308738002,
00972.csv,Time,0.015026758378843263,0.007064385859548172,0.08404990100855665,
00974.csv,Voltage_measured,0.0011433707651590803,0.00011875200200835184,0.010897339216907576,0.037628098836057056
00974.csv,Current_measured,0.003717953699913449,0.0010375789518245195,0.03221147236349993,363.30910492626384
00974.csv,Temperature_measured,0.008512967308830919,0.0002750985522697221,0.01658609514833802,0.11320069408055193
00974.csv,Current_load,0.0033010848465636557,0.001047866325557146,0.03237076343797202,398.6099344469823
00974.csv,Voltage_load,0.008463055668764725,0.011550278332073708,0.10747222121122141,
00974.csv,Time,0.015938617941402645,0.00685549245929171,0.08279790129762776,
00976.csv,Voltage_measured,0.0013062581360691107,0.00015991631297198943,0.012645802187761337,0.04400005530588486
00976.csv,Current_measured,0.004045296037944913,0.0011097555395164704,0.03331299355381426,78.2027543336959
00976.csv,Temperature_measured,0.008179906708979631,0.0003044997846591369,0.017449922196363425,0.10726862232672779
00976.csv,Current_load,0.0035958072187730157,0.0011252169076734857,0.0335442529753382,382.192254805076
00976.csv,Voltage_load,0.008963891211387836,0.011649906708430729,0.10793473355889997,
00976.csv,Time,0.01498668764888476,0.006505570511702987,0.0806571169315082,
00980.csv,Voltage_measured,0.0012885661322495688,0.00016832336407420994,0.012973949440097643,0.04358716315415391
00980.csv,Current_measured,0.003963318557575945,0.0010885411486167532,0.03299304697382091,71.43942108529274
00980.csv,Temperature_measured,0.00854252260222738,0.0002734478189482904,0.016536257706878252,0.11866252162735832
00980.csv,Current_load,0.0034907981220657436,0.0011054240471570166,0.033247917937173396,417.4304720946204
00980.csv,Voltage_load,0.008674647887323965,0.011273011716223266,0.10617444003253922,
00980.csv,Time,0.015128012519568322,0.006687097923839477,0.08177467776665022,
00982.csv,Voltage_measured,0.0009568374685422744,0.00011301341766875312,0.010630776908051129,0.032161684414439416
00982.csv,Current_measured,0.00325257788803009,0.0008496198024987591,0.029148238411587743,138.73417310155818
00982.csv,Temperature_measured,0.007999869444726039,0.00027379088306044307,0.01654662754341328,0.10574749686759093
00982.csv,Current_load,0.0027145939006169633,0.0008551686286000381,0.029243266380485577,250.97164171024357
00982.csv,Voltage_load,0.007201899161735259,0.010360276025862732,0.10178544112918474,
00982.csv,Time,0.01499916351469464,0.006578273071444199,0.0811065538131426,
00984.csv,Voltage_measured,0.0013448246676888197,0.0001656233477563844,0.012869473484039058,0.04527144561017469
00984.csv,Current_measured,0.004119186255299256,0.0011271797945669995,0.03357349839630954,115.97230160262998
00984.csv,Temperature_measured,0.007754795772463123,0.00021312749512373072,0.014598886776865239,0.10161824516208356
00984.csv,Current_load,0.003651215647762395,0.00114453213056897,0.03383093452107065,453.02414159597663
00984.csv,Voltage_load,0.008983508418155421,0.011242735122716247,0.10603176468736265,
00984.csv,Time,0.014686223705125177,0.006550969190608681,0.08093805773929025,
00986.csv,Voltage_measured,0.0008703138024198725,8.747306181904238e-05,0.009352703449754108,0.02601606681630945
00986.csv,Current_measured,0.0031987542483057447,0.000913510574004743,0.030224337445256644,113.48128276657674
00986.csv,Temperature_measured,0.008556189418224744,0.00023981484991998967,0.015485956538747927,0.11370008764954749
00986.csv,Current_load,0.0027713058679731542,0.0009250226535791886,0.03041418507175868,386.74997883285573
00986.csv,Voltage_load,0.007292510810505427,0.010286962734271337,0.10142466531505705,
00986.csv,Time,0.015250171016568762,0.00669658545901038,0.08183266743184155,
00988.csv,Voltage_measured,0.0009665566373824007,9.959418717441894e-05,0.009979688731339217,0.0318553199117877
00988.csv,Current_measured,0.0031763772271069545,0.0008054440434806372,0.028380346077534663,67.08147421239558
00988.csv,Temperature_measured,0.008289588883444167,0.00022549457495783345,0.015016476782449118,0.10344489457269677
00988.csv,Current_load,0.0027372681720976375,0.0008169446542608481,0.028582243688360928,257.125704822878
00988.csv,Voltage_load,0.0071837340080954356,0.00972317057829125,0.09860613864405832,
00988.csv,Time,0.015570909845040568,0.006609736508067409,0.0813002860269717,
00992.csv,Voltage_measured,0.000847869821903805,8.198650407832488e-05,0.009054639919860143,0.025065428768786317
00992.csv,Current_measured,0.0031639451727351136,0.0009075317698600437,0.03012526796329028,276.26567329275207
00992.csv,Temperature_measured,0.008513256999900918,0.0002620024591163546,0.01618649001841828,0.10919977318593385
00992.csv,Current_load,0.0027369315403422845,0.0009128361329462102,0.03021317813382449,305.7361979816752
00992.csv,Voltage_load,0.007094987775061171,0.009829625531784845,0.09914446798377026,
00992.csv,Time,0.013994682151595113,0.007144838650672143,0.08452714741828297,
00994.csv,Voltage_measured,0.0013435114256861553,0.00017797838433840986,0.013340853958364504,0.0454936777281621
00994.csv,Current_measured,0.003948942121338243,0.0010904943485440528,0.033022633882597144,212.26594899078702
00994.csv,Temperature_measured,0.008179796167479068,0.0002740403423565845,0.016554163897841066,0.10285954847349568
00994.csv,Current_load,0.0035139090118806553,0.0010987094270573804,0.03314678607432975,349.1156823226363
00994.csv,Voltage_load,0.00858822992798661,0.010464625030177251,0.10229674985148478,
00994.csv,Time,0.015622567801061893,0.0066830675533951275,0.08175003090760961,
00996.csv,Voltage_measured,0.0012358255835220211,0.00012661939995839343,0.011252528602869375,0.040410232167234585
00996.csv,Current_measured,0.00380976695736572,0.0010493169571358203,0.03239316219722644,62.85686175752555
00996.csv,Temperature_measured,0.007827593006127896,0.00024336191319775398,0.015600061320320314,0.09950260225504767
00996.csv,Current_load,0.0034250926218418777,0.0010637078561789805,0.032614534431430725,314.2735075229603
00996.csv,Voltage_load,0.008439050841254276,0.010254339489714553,0.1012637126008846,
00996.csv,Time,0.014875528357346861,0.006769963415015707,0.08227978740259181,
00998.csv,Voltage_measured,0.001208841236126974,0.00012198198867121316,0.01104454565254783,0.039297810798749014
00998.csv,Current_measured,0.003872955057407931,0.0010495376530631126,0.032396568538397896,245.06143025091967
00998.csv,Temperature_measured,0.008225264001599064,0.00025847048532139116,0.016077017301769355,0.10465093269723325
00998.csv,Current_load,0.0033981690402477183,0.0010552723831968847,0.032484956259734826,388.817325452814
00998.csv,Voltage_load,0.00843667846085813,0.01008906912166868,0.10044435833668648,
00998.csv,Time,0.015429174701470422,0.0066190349901598155,0.08135745196452392,
01000.csv,Voltage_measured,0.0008612333416175955,6.999794002237815e-05,0.008366477157225624,0.02583777844382586
01000.csv,Current_measured,0.0030999442938234056,0.0008406810805100525,0.028994500866716993,97.3427268356694
01000.csv,Temperature_measured,0.008238268603587982,0.00023527493971947056,0.01533867464025072,0.10582362144164234
01000.csv,Current_load,0.0027102358908018035,0.0008522697992975452,0.02919366025865111,362.45183622423644
01000.csv,Voltage_load,0.007075061862105874,0.009118180195515769,0.09548916271240296,
01000.csv,Time,0.015876085877411465,0.006914796718889543,0.08315525671230618,
01004.csv,Voltage_measured,0.000857505894938553,6.153474338338017e-05,0.007844408415131135,0.02611914515189498
01004.csv,Current_measured,0.003151516564846636,0.0008000368242726014,0.02828492220729273,81.9970808340476
01004.csv,Temperature_measured,0.008483672653345127,0.00023792935749657865,0.015424958913934864,0.11100461782593574
01004.csv,Current_load,0.00271543961104326,0.0008086325948278769,0.02843646593421688,348.8529987347465
01004.csv,Voltage_load,0.006954026153030114,0.008707878737272147,0.09331601543825233,
01004.csv,Time,0.014980757301458564,0.007005776651883651,0.08370051763211295,
01006.csv,Voltage_measured,0.0009363240677896009,8.41312318431856e-05,0.009172307879873286,0.03070792744288678
01006.csv,Current_measured,0.00312738782328307,0.0007670223113171922,0.027695167652808897,41.93929128999941
01006.csv,Temperature_measured,0.0076461813469949486,0.00021324461372784434,0.014602897442899623,0.0978437723558633
01006.csv,Current_load,0.0026930367661524355,0.0007789197508434792,0.02790913382467251,254.44324954281683
01006.csv,Voltage_load,0.006951846408443365,0.008532089277875474,0.0923693091772125,
01006.csv,Time,0.015203087569891527,0.006352209452002475,0.07970074938168696,
01008.csv,Voltage_measured,0.0012871809426518964,0.00016175826407838518,0.012718422232273357,0.04347907388540473
01008.csv,Current_measured,0.0038195827643342736,0.001051243370228398,0.03242288343482729,75.97500237414356
01008.csv,Temperature_measured,0.008303158301636209,0.0002785501059520397,0.016689820428993227,0.10914495016532202
01008.csv,Current_load,0.0034206861569849316,0.0010642622659400346,0.03262303275203019,254.46793788993762
01008.csv,Voltage_load,0.008346215700377435,0.009412425005569458,0.0970176530615406,
01008.csv,Time,0.014748241123358876,0.006566492803344738,0.08103389909997383,
01010.csv,Voltage_measured,0.0012951029618557138,0.00015432465663446158,0.012422747547723151,0.04307968783738549
01010.csv,Current_measured,0.003989992586415506,0.001130773962743368,0.03362698265892092,120.77118546232346
01010.csv,Temperature_measured,0.008596120479576232,0.0002687846651102356,0.0163946535526139,0.11295946237449643
01010.csv,Current_load,0.0035586079067990647,0.0011465138854215829,0.03386021094768287,373.5859338640581
01010.csv,Voltage_load,0.008619166825821215,0.009610716960987049,0.09803426421913436,
01010.csv,Time,0.015308172268895649,0.006574892567057152,0.08108571123852311,
01013.csv,Voltage_measured,0.0010601185235011798,6.536744742559499e-05,0.00808501375543635,0.031219859426373238
01013.csv,Current_measured,0.009108431046548024,0.005196826329828191,0.0720890167073195,2297.310150448178
01013.csv,Temperature_measured,0.006653136740201509,8.761900071439736e-05,0.009360502161443976,0.012636045920275264
01013.csv,Current_load,0.008862151558848664,0.005222614823502381,0.07226766097987662,1947.0146907669498
01013.csv,Voltage_load,0.007544706876833587,0.007172876193636348,0.0846928343700714,
01013.csv,Time,0.0050065747600867,0.00012328992325134482,0.01110359956281497,
01015.csv,Voltage_measured,0.0006318635007720814,2.9853588016026943e-05,0.0054638437034771545,0.01622811601507555
01015.csv,Current_measured,0.006589149978746751,0.0037950336725975854,0.061603844625133464,245.72918591050842
01015.csv,Temperature_measured,0.007178772790497945,0.0001015103475901281,0.01007523436899252,0.013178877031620195
01015.csv,Current_load,0.006340307743910111,0.003811103230218046,0.06173413342890662,930.9836000184055
01015.csv,Voltage_load,0.00794759758500693,0.007576056007298125,0.08704054231964622,
01015.csv,Time,0.006178091065348661,0.00021611972331507973,0.014701010962348125,
01017.csv,Voltage_measured,0.0006020662561928318,2.7070932621569842e-05,0.005202973440405961,0.015472571966080477
01017.csv,Current_measured,0.006203246627857894,0.0034396300848004123,0.05864835960877689,294.9952456063608
01017.csv,Temperature_measured,0.006740918506789425,8.697698637790907e-05,0.009326145311858972,0.01242442833847563
01017.csv,Current_load,0.005959078106380673,0.0034527466838349475,0.058760077296025975,948.0893131851913
01017.csv,Voltage_load,0.0077736160762648015,0.007521849580404686,0.0867285972468406,
01017.csv,Time,0.00635527028491326,0.00024662992452978086,0.015704455562985328,
01019.csv,Voltage_measured,0.0005814340035441071,2.538819650625994e-05,0.005038670112863109,0.014999243247689012
01019.csv,Current_measured,0.005908461607007122,0.003207662405949273,0.05663622874052679,222.88465694553148
01019.csv,Temperature_measured,0.007911332265440428,0.0001421864925257037,0.01192419777283586,0.014396599845298511
01019.csv,Current_load,0.0056492254957346685,0.003217673777084327,0.05672454298700279,957.38067881578
01019.csv,Voltage_load,0.007615522701453955,0.00749322985908908,0.08656344412677375,
01019.csv,Time,0.005731689971826816,0.00019759394481488378,0.014056811331695528,
01021.csv,Voltage_measured,0.0005511096124239355,2.375447669953361e-05,0.004873856450443899,0.014211074298007415
01021.csv,Current_measured,0.005500414341227999,0.002982555969041703,0.05461278210310937,5638.023792456907
01021.csv,Temperature_measured,0.007294789501355492,0.00011083795222481663,0.010527960496925158,0.013229372961198207
01021.csv,Current_load,0.005291680111181602,0.002999510025140296,0.054767782729815674,964.8852648578393
01021.csv,Voltage_load,0.007437900188323969,0.007428252809200079,0.08618731234468377,
01021.csv,Time,0.005634876431308404,0.00020934947566040508,0.014468914114763592,
01025.csv,Voltage_measured,0.0005010024326972104,2.2868055280218884e-05,0.00478205554967933,0.012727664408801633
01025.csv,Current_measured,0.005078205524742253,0.002793758104252966,0.05285601294321173,11383.739937656203
01025.csv,Temperature_measured,0.006818352345684186,9.656057673101403e-05,0.009826524142900889,0.012555891106362009
01025.csv,Current_load,0.00488279547957114,0.0028117050939172176,0.05302551361295068,970.324135428038
01025.csv,Voltage_load,0.0071654245146334184,0.00731533385322771,0.08552972496873651,
01025.csv,Time,0.006320784700085592,0.00022233091003188106,0.014910764904319331,
01027.csv,Voltage_measured,0.0004954228117687577,2.2241253271178365e-05,0.0047160633234911474,0.012683385881703556
01027.csv,Current_measured,0.004897838144470543,0.0027257673464765736,0.052208881873456875,400.5848163288299
01027.csv,Temperature_measured,0.006362969161891712,8.231174097514449e-05,0.009072581825210754,0.011722218417532801
01027.csv,Current_load,0.004658326760908336,0.0027346832164527432,0.052294198688312865,972.2846746218011
01027.csv,Voltage_load,0.00705948715543629,0.007296293454720138,0.08541834378352309,
01027.csv,Time,0.005937931295026717,0.00024575803661674794,0.015676671732761004,
01029.csv,Voltage_measured,0.00045680034142411776,2.1463306053667223e-05,0.004632850748045659,0.011703949658379051
01029.csv,Current_measured,0.004370705653981913,0.0026044627080442327,0.0510339368268237,221.0907724734061
01029.csv,Temperature_measured,0.006375368212935773,8.222583346610156e-05,0.009067846131585029,0.011655925894218619
01029.csv,Current_load,0.004166991624067007,0.002626074382734423,0.051245237659068604,974.545082967504
01029.csv,Voltage_load,0.00677485780113756,0.007215531803372073,0.08494428646690766,
01029.csv,Time,0.005409146326851238,0.00027406071034900283,0.016554779078834087,
01031.csv,Voltage_measured,0.00045096926987603044,2.1190589222925106e-05,0.004603323714765789,0.011494140390220335
01031.csv,Current_measured,0.0043788032865796815,0.0025804492427883587,0.050798122433691965,124.35313926954912
01031.csv,Temperature_measured,0.006548657255855475,8.851231790767966e-05,0.009408098527740856,0.011911046012023103
01031.csv,Current_load,0.00416980018154146,0.002595430808299216,0.050945370823061206,974.4709697482638
01031.csv,Voltage_load,0.0067715998170935566,0.007124189249987567,0.08440491247544521,
01031.csv,Time,0.006150485316296968,0.00032543042853310877,0.018039690366885703,
01033.csv,Voltage_measured,0.000499811583016078,2.1505593201906716e-05,0.004637412338999705,0.012805610613422804
01033.csv,Current_measured,0.004940133336616053,0.002640738766642271,0.05138811892492535,289.8794599240374
01033.csv,Temperature_measured,0.005586716038908426,6.176262910055836e-05,0.00785892035209407,0.01031908926564456
01033.csv,Current_load,0.004682654914261107,0.002645134429903021,0.0514308703980695,971.8916488848007
01033.csv,Voltage_load,0.007073338197554456,0.007048083467146034,0.08395286455592825,
01033.csv,Time,0.006152004394570336,0.0002907445172542325,0.017051232133022894,
01037.csv,Voltage_measured,0.0005006808645491962,2.1627365588636436e-05,0.004650523152144976,0.012780048834415608
01037.csv,Current_measured,0.004940885014160099,0.0026308254548233472,0.05129157294159877,185.03057558123933
01037.csv,Temperature_measured,0.006045475216578431,7.919799128722034e-05,0.008899325327642559,0.010987857797603228
01037.csv,Current_load,0.004682654914261107,0.002645134429903021,0.0514308703980695,971.8916488848007
01037.csv,Voltage_load,0.007086696075635825,0.007071808612953039,0.08409404623963006,
01037.csv,Time,0.005691879546237912,0.0002906641377933203,0.017048874971484784,
01039.csv,Voltage_measured,0.0011657639951248766,9.198356053324344e-05,0.009590806041894677,0.03741737746524214
01039.csv,Current_measured,0.009068774655363803,0.0051851287974096945,0.0720078384442256,238.40779575475355
01039.csv,Temperature_measured,0.006111957826568415,7.34394851252096e-05,0.00856968407382732,0.011060845692959669
01039.csv,Current_load,0.008802428085006505,0.0052064170658287275,0.07215550613659867,969.6974531464002
01039.csv,Voltage_load,0.0077193932475234294,0.007050350296292894,0.0839663640768903,
01039.csv,Time,0.0063158626757701085,0.00034913017229852876,0.018685025349154033,
01041.csv,Voltage_measured,0.0012004106967761078,9.128270179983942e-05,0.009554198124376499,0.03832470909046951
01041.csv,Current_measured,0.009465193451844807,0.005247532748179728,0.07243985607508982,203.9179269270116
01041.csv,Temperature_measured,0.0052169942183370515,6.477801398466695e-05,0.008048478985787746,0.009467465810895602
01041.csv,Current_load,0.00922648992072845,0.005278090091749127,0.07265046518604769,962.9905159649835
01041.csv,Voltage_load,0.007960897642131618,0.006927989541708804,0.08323454536254045,
01041.csv,Time,0.0067393395939464714,0.00036801855503367696,0.019183809711151665,
01043.csv,Voltage_measured,0.001222247685072586,8.940819896045022e-05,0.009455590883728536,0.03866887942692206
01043.csv,Current_measured,0.009803810358867798,0.00533271881498668,0.07302546689331524,597.584339126408
01043.csv,Temperature_measured,0.005895320793618959,7.200525694949404e-05,0.00848559113730411,0.010822876928354552
01043.csv,Current_load,0.009592841733830581,0.00536971002051934,0.07327830525141353,953.2793872952695
01043.csv,Voltage_load,0.008184760148094702,0.006824337602150993,0.08260954909785546,
01043.csv,Time,0.007126603579405833,0.00037321177469893166,0.019318689776973274,
01045.csv,Voltage_measured,0.0012450063828375489,9.022644030315731e-05,0.00949875993502085,0.039440122070538694
01045.csv,Current_measured,0.009967239452674626,0.0054007498796114,0.07348979439086355,265.8745676447339
01045.csv,Temperature_measured,0.006038492444181226,7.607059351287635e-05,0.008721845762960747,0.010928841087062728
01045.csv,Current_load,0.00975291026340748,0.005417100573414999,0.07360095497624333,947.2292063589466
01045.csv,Voltage_load,0.008228377169439971,0.006735360303473033,0.08206924090956998,
01045.csv,Time,0.005472034353204189,0.0004122561206793463,0.020304091230078394,
01049.csv,Voltage_measured,0.0005998152487700555,2.4583392568316797e-05,0.004958164233697468,0.015451560756751663
01049.csv,Current_measured,0.0060104688430354545,0.002979166539000905,0.05458174180988461,1237.932495320925
01049.csv,Temperature_measured,0.005542566661556359,6.040467017748286e-05,0.0077720441440770815,0.010050346403078246
01049.csv,Current_load,0.0057803020703850695,0.0030004302548080706,0.05477618328076602,953.1840976261005
01049.csv,Voltage_load,0.00763927449643799,0.00674390412109628,0.08212127690858369,
01049.csv,Time,0.006017667107755054,0.0004376341935569438,0.0209197082569749,
01051.csv,Voltage_measured,0.0012716032338840964,9.816928617837508e-05,0.0099080414905457,0.04102216428239439
01051.csv,Current_measured,0.009824164483133334,0.005347449489214423,0.07312625718040287,222.57203188508186
01051.csv,Temperature_measured,0.006388912305887118,8.931873200417188e-05,0.009450858797176682,0.0115455554526928
01051.csv,Current_load,0.009592841733830581,0.00536971002051934,0.07327830525141353,953.2793872952695
01051.csv,Voltage_load,0.008099367790742776,0.006778792123236472,0.08233342045145745,
01051.csv,Time,0.006124902094439691,0.00043769933337523784,0.02092126509977917,
01053.csv,Voltage_measured,0.001288949555705564,9.534097497119214e-05,0.009764270324565586,0.04122135607100143
01053.csv,Current_measured,0.010116623196467115,0.0054249341170020445,0.07365415206899095,1484.6539331999952
01053.csv,Temperature_measured,0.006251874269197481,8.318150154598157e-05,0.009120389330833503,0.01122143327063083
01053.csv,Current_load,0.009896558732188553,0.0054622374035530295,0.07390695098265812,940.344297041758
01053.csv,Voltage_load,0.008270445134575586,0.006627993884470356,0.08141249218928479,
01053.csv,Time,0.006480601479713413,0.00047189769945258703,0.021723206472631682,
01055.csv,Voltage_measured,0.0013275873491571024,9.717045169443135e-05,0.009857507377346027,0.04265800562671354
01055.csv,Current_measured,0.010406008950703025,0.005518887179962849,0.07428921307944276,2711.56268787782
01055.csv,Temperature_measured,0.00539391869653756,6.155912733759216e-05,0.00784596248637426,0.00976082959943963
01055.csv,Current_load,0.010133097246222508,0.005538162614251317,0.07441883238973396,923.9489092344286
01055.csv,Voltage_load,0.008351436050895144,0.006439955104362226,0.08024933086551081,
01055.csv,Time,0.005376757814012691,0.0004041903597671506,0.020104486060756457,
01057.csv,Voltage_measured,0.001619930495356592,0.00010040341175690596,0.010020150286143715,0.04943122178140315
01057.csv,Current_measured,0.01336346927913032,0.0068595575450729335,0.08282244590129498,1416.6635172733002
01057.csv,Temperature_measured,0.006897150975242652,9.314478017613767e-05,0.009651154344229381,0.012426755866201743
01057.csv,Current_load,0.013134782508343075,0.006902638162575833,0.08308211698419722,1828.566919765239
01057.csv,Voltage_load,0.0089436856674461,0.006405097954979964,0.08003185587614449,
01057.csv,Time,0.005398291368479338,0.0004638013697617563,0.02153604814634654,
01061.csv,Voltage_measured,0.0013007459837160093,9.088535188589684e-05,0.009533380926297703,0.04106403983641235
01061.csv,Current_measured,0.010524607004372147,0.005537361566679629,0.07441345017320208,1975.881464326985
01061.csv,Temperature_measured,0.005696899830094978,7.063105688904249e-05,0.008404228512424117,0.010245671639443031
01061.csv,Current_load,0.010224416926329012,0.005564385290445309,0.07459480739599311,914.4205617846975
01061.csv,Voltage_load,0.008465177147211482,0.006400979338635469,0.08000612063233331,
01061.csv,Time,0.0064365322747744775,0.000502496396022807,0.022416431384651905,
01063.csv,Voltage_measured,0.0017107209094389798,0.0001123742068343366,0.010600670112513482,0.05337729498265419
01063.csv,Current_measured,0.013642676189161727,0.007024238850409686,0.08381073231042481,417.6683845419866
01063.csv,Temperature_measured,0.004768412578050873,4.589294361222842e-05,0.006774433084194457,0.008622966655430601
01063.csv,Current_load,0.013363389918437062,0.007056365128269153,0.08400217335443859,1807.4970305251888
01063.csv,Voltage_load,0.008873960284750928,0.006278858063422231,0.07923924572724195,
01063.csv,Time,0.007342902844637689,0.0005473294975898204,0.023395074216377695,
01065.csv,Voltage_measured,0.0017273161002491627,0.00011441957153922253,0.010696708444153394,0.05362699216486641
01065.csv,Current_measured,0.013946830842141171,0.00726366030007468,0.08522711012391937,671.0994098975934
01065.csv,Temperature_measured,0.006305788748305337,9.390084438896376e-05,0.009690244805419714,0.011322559773041052
01065.csv,Current_load,0.013724755694653337,0.0073039976702201324,0.08546342884661329,1759.304631831822
01065.csv,Voltage_load,0.00889681033703805,0.005965701873123041,0.07723795616873248,
01065.csv,Time,0.006576638162610952,0.0004909278571908496,0.022156891866659673,
01067.csv,Voltage_measured,0.0017626427888684391,0.00012092852843046125,0.01099675081242006,0.055356317370931794
01067.csv,Current_measured,0.014035756659667678,0.007344702928048766,0.08570124227832854,299.25938741022253
01067.csv,Temperature_measured,0.005278210411541726,0.00011007141227243898,0.010491492375846201,0.009368964464371105
01067.csv,Current_load,0.013854372294372445,0.007389829832034794,0.08596411944546861,1443.333311693763
01067.csv,Voltage_load,0.008840692640692673,0.005821031688311695,0.07629568590891424,
01067.csv,Time,0.006116883116894676,0.0005030786724388076,0.022429415338764573,
01069.csv,Voltage_measured,0.0012823830333977384,6.31270141784519e-05,0.007945251045653114,0.03648602516590782
01069.csv,Current_measured,0.011285687380793259,0.005677786932417377,0.07535109111630287,339.8360818832957
01069.csv,Temperature_measured,0.005397814399848467,6.831213772407251e-05,0.008265115711475098,0.00965717434250815
01069.csv,Current_load,0.011040594980338417,0.005711191756091336,0.07557242722111905,1743.788402865462
01069.csv,Voltage_load,0.008509451155763324,0.005616550150865484,0.07494364650099089,
01069.csv,Time,0.006436341960254108,0.0005865678857352239,0.02421916360519545,
01073.csv,Voltage_measured,0.0017638662518528949,0.00012116519093378347,0.011007506117817218,0.05539661530253963
01073.csv,Current_measured,0.014020740683766467,0.007351144846474186,0.08573881761765896,507.56653602221934
01073.csv,Temperature_measured,0.004396053403305979,7.326272052590488e-05,0.008559364493109572,0.00787570376865862
01073.csv,Current_load,0.01385489177489192,0.007390384004617763,0.0859673426634659,1732.0346147230043
01073.csv,Voltage_load,0.008815584415584436,0.005803597344877353,0.07618134512383824,
